date;ipsrc;ipdst;proto;portdst;ruleid;action;interin;interout
2022-03-07 18:38:12;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:13;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:13;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:14;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:14;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:15;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:15;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:16;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:16;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:17;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:17;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:18;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:18;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:38:18;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:19;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:19;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:20;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:20;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:21;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:21;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:22;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:22;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:38:23;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:23;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:24;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:24;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:25;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:25;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:26;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:26;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:27;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:27;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:28;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:28;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:29;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:29;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:30;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:30;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:31;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:31;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:32;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:32;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:33;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:33;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:34;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:34;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:35;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:35;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:36;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:36;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:38:36;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:37;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:37;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:38;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:38;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:39;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:39;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:40;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:40;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:41;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:41;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:42;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:42;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:43;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:43;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:44;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:44;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:45;128.252.244.9;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;20;3;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;20;3;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;20;3;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:38:45;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:38:46;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:48;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:38:52;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:39:00;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;3306;35;Deny;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;20;3;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:39:02;192.168.0.40;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:39:14;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:14;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:14;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:14;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:14;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:14;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:15;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:15;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:16;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:16;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:16;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:39:17;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:17;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:18;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:18;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:19;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:19;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:20;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:20;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:21;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:21;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:22;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:22;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:23;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:23;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:24;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:24;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:25;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:25;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:26;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:26;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:27;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:47;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:47;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:47;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:47;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:47;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:47;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:48;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:48;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:49;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:49;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:50;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:50;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:51;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:51;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:52;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:52;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:53;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:53;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:54;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:54;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:55;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:55;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:56;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:56;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:57;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:57;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:58;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:58;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:59;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:39:59;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:40:00;192.168.0.40;192.168.0.33;UDP;0;5;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;3306;35;Deny;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:02;192.168.0.40;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;113;35;Deny;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;587;35;Deny;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;199;35;Deny;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;111;35;Deny;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:30;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;1720;35;Deny;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:31;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:32;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:33;192.168.0.37;192.168.0.33;TCP;20;3;Permit;IN;
2022-03-07 18:40:33;192.168.0.37;192.168.0.33;TCP;668;35;Deny;IN;
2022-03-07 18:40:33;192.168.0.37;192.168.0.33;TCP;20;3;Permit;IN;
2022-03-07 18:40:34;192.168.0.37;192.168.0.33;TCP;340;35;Deny;IN;
2022-03-07 18:40:35;192.168.0.37;192.168.0.33;TCP;6565;35;Deny;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;995;35;Deny;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;587;35;Deny;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;1723;35;Deny;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;143;35;Deny;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:42;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;110;35;Deny;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:43;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:44;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:45;192.168.0.37;192.168.0.33;TCP;10778;35;Deny;IN;
2022-03-07 18:40:46;192.168.0.37;192.168.0.33;TCP;1034;35;Deny;IN;
2022-03-07 18:40:46;192.168.0.37;192.168.0.33;TCP;20;3;Permit;IN;
2022-03-07 18:40:46;192.168.0.37;192.168.0.33;TCP;20;3;Permit;IN;
2022-03-07 18:40:47;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:47;192.168.0.37;192.168.0.33;TCP;6565;35;Deny;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;995;35;Deny;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;1025;35;Deny;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;199;35;Deny;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;256;35;Deny;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 18:40:52;192.168.0.37;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 18:40:53;192.168.0.37;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 18:40:54;192.168.0.37;192.168.0.33;TCP;25;35;Deny;IN;
2022-03-07 18:40:54;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:54;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:54;192.168.0.37;192.168.0.33;TCP;23;2;Permit;IN;
2022-03-07 18:40:54;192.168.0.37;192.168.0.33;TCP;8080;8;Permit;IN;
